spec_id,symbol,source_type,valid_from,valid_to_exclusive,payout_model,underlying,quote_currency,settlement_currency,margin_currency,multiplier_major,multiplier_currency,multiplier_raw,evidence_confidence,missing_fields,field_provenance,source_urls,data_source_commit,metadata_row_sha256,notes
XBTUSDT-SNAPSHOT-5760a926cb57,XBTUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2021-11-10T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,5760a926cb574e18ed8d36e6fef4b081776146f7b2fce08f5e6d04adaf959bdb,Current snapshot version generated locally without network access.
XBTUSDT-XBTUSDTU26-SNAPSHOT-e81e441925df,XBTUSDT-XBTUSDTU26,BITMEX_INSTRUMENT_SNAPSHOT,2026-06-10T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,e81e441925dfa2d61945e0b4a432aac11da961272434b0a5a341bd7ec6f6929c,Current snapshot version generated locally without network access.
XBTUSDTH22-SNAPSHOT-c263c64cd5a8,XBTUSDTH22,BITMEX_INSTRUMENT_SNAPSHOT,2021-12-22T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,c263c64cd5a8e0ac5c109a35c5e4c00264ede20f86875646bcafc4a8225bc364,Current snapshot version generated locally without network access.
XBTUSDTH23-SNAPSHOT-897ce73bcae8,XBTUSDTH23,BITMEX_INSTRUMENT_SNAPSHOT,2022-09-14T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,897ce73bcae8f70c71df4bd87feaeefac3faace0829e61cb47976a21e6a7f497,Current snapshot version generated locally without network access.
XBTUSDTH24-SNAPSHOT-4200a4f48978,XBTUSDTH24,BITMEX_INSTRUMENT_SNAPSHOT,2023-12-12T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,4200a4f48978d4803a832420ebf630404c718f689ab067f056e4a408e0860c94,Current snapshot version generated locally without network access.
XBTUSDTH25-SNAPSHOT-3c020270dd79,XBTUSDTH25,BITMEX_INSTRUMENT_SNAPSHOT,2024-12-10T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,3c020270dd79856f00efdc0de6ee2ed545f2a2add2d26a79b33bc7d661f97bde,Current snapshot version generated locally without network access.
XBTUSDTH26-SNAPSHOT-5be8e993a2f5,XBTUSDTH26,BITMEX_INSTRUMENT_SNAPSHOT,2025-12-09T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,5be8e993a2f5dff49e84614e478824148c3cc34cd5770fe94f364e2603183b0e,Current snapshot version generated locally without network access.
XBTUSDTM22-SNAPSHOT-644c80f10e9a,XBTUSDTM22,BITMEX_INSTRUMENT_SNAPSHOT,2022-03-16T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,644c80f10e9ad5c2251489924d36f9707f2136750be26d0725539f4ccb8d7d30,Current snapshot version generated locally without network access.
XBTUSDTM23-SNAPSHOT-aa335940b33b,XBTUSDTM23,BITMEX_INSTRUMENT_SNAPSHOT,2022-12-14T09:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,aa335940b33b783b5ec547e8f6f84a97162e50e3ca8fe98a0a2c937cd77fd151,Current snapshot version generated locally without network access.
XBTUSDTM24-SNAPSHOT-4f21f6ab1311,XBTUSDTM24,BITMEX_INSTRUMENT_SNAPSHOT,2024-03-12T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,4f21f6ab13113d6991b57527aa0e3b400f12c56d9fc69a434ae35a5bfb01dd85,Current snapshot version generated locally without network access.
XBTUSDTM25-SNAPSHOT-41476b97a0b5,XBTUSDTM25,BITMEX_INSTRUMENT_SNAPSHOT,2025-03-11T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,41476b97a0b50a8f35c9a4cb0728b255f701db0f951b4cbe300c7e70a7759a70,Current snapshot version generated locally without network access.
XBTUSDTM26-SNAPSHOT-75aac82b1440,XBTUSDTM26,BITMEX_INSTRUMENT_SNAPSHOT,2026-03-10T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,75aac82b144091df1f8786a0fb687ecbf5e04dffebd2afb739aa94673961a089,Current snapshot version generated locally without network access.
XBTUSDTU22-SNAPSHOT-0b46f0d41cc2,XBTUSDTU22,BITMEX_INSTRUMENT_SNAPSHOT,2022-03-16T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,0b46f0d41cc29d2e4324b4e8aa364a535498ec8d704af566fabef043ee249fe3,Current snapshot version generated locally without network access.
XBTUSDTU23-SNAPSHOT-e0c114db6a03,XBTUSDTU23,BITMEX_INSTRUMENT_SNAPSHOT,2022-12-14T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,e0c114db6a03d11f96655ece53de9d3205a8500d41763fcb53731778ef518712,Current snapshot version generated locally without network access.
XBTUSDTU24-SNAPSHOT-77e510a1b5ee,XBTUSDTU24,BITMEX_INSTRUMENT_SNAPSHOT,2024-06-11T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,77e510a1b5eed3532541fe2c5e2c71ce527d6a1bda86bcdc67a43ba2355ef070,Current snapshot version generated locally without network access.
XBTUSDTU25-SNAPSHOT-11b723a1b9a8,XBTUSDTU25,BITMEX_INSTRUMENT_SNAPSHOT,2025-06-10T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,11b723a1b9a8c23727fdd8c9670d6b802382d66baf90347c887b110fc62179d5,Current snapshot version generated locally without network access.
XBTUSDTU26-SNAPSHOT-2d99abeb9aa7,XBTUSDTU26,BITMEX_INSTRUMENT_SNAPSHOT,2026-06-09T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,2d99abeb9aa7e9d755c254d98df204d1a9ef572915f8c48014e118d5fe8fc13d,Current snapshot version generated locally without network access.
XBTUSDTZ21-SNAPSHOT-7b208342981a,XBTUSDTZ21,BITMEX_INSTRUMENT_SNAPSHOT,2021-11-10T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,7b208342981a604f7016b1e4421952e5fb198f22524ef3096907002045bf6cec,Current snapshot version generated locally without network access.
XBTUSDTZ22-SNAPSHOT-62e1ed26cdda,XBTUSDTZ22,BITMEX_INSTRUMENT_SNAPSHOT,2022-06-15T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,62e1ed26cdda98e50c283378d22510cb23ffd1cefd3a7396b8604a21c73cfe43,Current snapshot version generated locally without network access.
XBTUSDTZ23-SNAPSHOT-26172191fe6d,XBTUSDTZ23,BITMEX_INSTRUMENT_SNAPSHOT,2023-09-12T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,26172191fe6de1616f15d68edc5d4910cda2f44079ce41e06b82c258c3864a27,Current snapshot version generated locally without network access.
XBTUSDTZ24-SNAPSHOT-2baaf8bc1470,XBTUSDTZ24,BITMEX_INSTRUMENT_SNAPSHOT,2024-09-10T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,2baaf8bc14709c32a97a83a25fd018d41723cb083dd939073164db9d256c0e73,Current snapshot version generated locally without network access.
XBTUSDTZ25-SNAPSHOT-ad75a56792ee,XBTUSDTZ25,BITMEX_INSTRUMENT_SNAPSHOT,2025-09-09T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USDT,USDT,USDT,0.000001,XBT,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,ad75a56792ee774e69145406c24f547cbe60bbcfb1908fb18aff2567368cb6d7,Current snapshot version generated locally without network access.
XBTV21-SNAPSHOT-40299075cc3d,XBTV21,BITMEX_INSTRUMENT_SNAPSHOT,2021-09-23T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,40299075cc3d6c40c41e75160dd973801f59f3c228352c192d6bb7eb5197e70a,Current snapshot version generated locally without network access.
XBTV22-SNAPSHOT-99d1b8a98e73,XBTV22,BITMEX_INSTRUMENT_SNAPSHOT,2022-09-01T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,99d1b8a98e738f8e582163747481e23b2b4a8299d3f8e34348b1f2dc1288123e,Current snapshot version generated locally without network access.
XBTV23-SNAPSHOT-ed70c44b12cf,XBTV23,BITMEX_INSTRUMENT_SNAPSHOT,2023-08-29T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,ed70c44b12cf18006aa4e80fdfde11b40432b2e2fe740f0952e48c8bf4c8f3a0,Current snapshot version generated locally without network access.
XBTV24-SNAPSHOT-a142b72dbeab,XBTV24,BITMEX_INSTRUMENT_SNAPSHOT,2024-08-27T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,a142b72dbeabf22657cd7ea5e16981e6675c04ddb9a5e297caae77e09ae3b0be,Current snapshot version generated locally without network access.
XBTV25-SNAPSHOT-5560ee1dcf86,XBTV25,BITMEX_INSTRUMENT_SNAPSHOT,2025-08-26T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,5560ee1dcf8683802bc9642c306feea6d5d173c60240a6bde95cdfb9a4d4b8c3,Current snapshot version generated locally without network access.
XBTX21-SNAPSHOT-4576c662aaa5,XBTX21,BITMEX_INSTRUMENT_SNAPSHOT,2021-10-20T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,4576c662aaa56f9d3f1b56046b165d889981a49fc3c0e38e3c1fd4829229f5c7,Current snapshot version generated locally without network access.
XBTX22-SNAPSHOT-d6acf4123ef3,XBTX22,BITMEX_INSTRUMENT_SNAPSHOT,2022-10-12T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,d6acf4123ef35c6548727c0921a8107eaee4f80d1bad867527770dfddd15de5a,Current snapshot version generated locally without network access.
